Index,compound_id,protein_id,Activity %,Ki (nM),pKi
2086,CHEMBL941,Q86V86,95.65141643,7943.28234724283,5.1
2087,CHEMBL941,Q8IU85,95.01102293,2511.88643150958,5.6
2088,CHEMBL941,Q8IW41,90.82243931,1584.89319246112,5.8
2089,CHEMBL941,Q8N4C8,98.47780459,7943.28234724283,5.1
2090,CHEMBL941,Q8NE63,99.51234081,7943.28234724283,5.1
2091,CHEMBL941,Q8TDC3,98.24914206,10000,5
2092,CHEMBL941,Q96KB5,100.7748855,10000,5
2093,CHEMBL941,Q96L34,102.2954054,5011.87233627273,5.3
2094,CHEMBL941,Q96PF2,100.4731549,1584.89319246112,5.8
2095,CHEMBL941,Q96RR4,97.52984166,2511.88643150958,5.6
2096,CHEMBL941,Q96SB4,99.5211368,7943.28234724283,5.1
2097,CHEMBL941,Q9BXA7,97.03130092,1584.89319246112,5.8
2098,CHEMBL941,Q9BZL6,95.11268847,10000,5
2099,CHEMBL941,Q9H0K1,100.0583732,3981.07170553497,5.4
2100,CHEMBL941,Q9H2G2,103.7826544,10000,5
2101,CHEMBL941,Q9H2X6,104.3481737,3162.27766016838,5.5
2102,CHEMBL941,Q9H3Y6,100.1048507,1584.89319246112,5.8
2103,CHEMBL941,Q9H4B4,100.0172239,7943.28234724283,5.1
2104,CHEMBL941,Q9HAZ1,93.97675069,1258.92541179417,5.9
2105,CHEMBL941,Q9HBH9,106.2972247,10000,5
2106,CHEMBL941,Q9NR20,103.5308077,7943.28234724283,5.1
2107,CHEMBL941,Q9NWZ3,100.6195624,10000,5
2108,CHEMBL941,Q9NYL2,98.19783061,7943.28234724283,5.1
2109,CHEMBL941,Q9P1W9,98.41913499,1584.89319246112,5.8
2110,CHEMBL941,Q9UEE5,92.39179669,3981.07170553497,5.4
2111,CHEMBL941,Q9UHD2,96.73354501,3162.27766016838,5.5
2112,CHEMBL941,Q9UM73,95.0661284,5011.87233627273,5.3
2113,CHEMBL941,Q9UQM7,100.1379396,6309.57344480194,5.2
2114,CHEMBL941,Q9Y243,92.41195841,10000,5
2115,CHEMBL941,Q9Y463,97.87129496,2511.88643150958,5.6
2116,CHEMBL941,Q9Y4K4,101.6879734,7943.28234724283,5.1
2117,CHEMBL941,Q9Y6E0,107.0636562,6309.57344480194,5.2
